Time,T_0,P_0,L_0,T_1,P_1,L_1,T_2,P_2,L_2
1577982996.988229,18.76,999.96,3.33,20.02,999.32,0.0,19.54,1000.21,0.0
1577983056.96481,18.76,999.93,2.5,20.0,999.3,0.0,19.55,1000.2,0.0
1577983117.0102763,18.76,999.93,2.5,20.0,999.28,0.0,19.55,1000.16,0.0
1577983176.9718032,18.73,999.92,2.5,19.99,999.26,0.0,19.55,1000.16,0.0
1577983236.9802015,18.74,999.9,2.5,20.0,999.25,0.0,19.55,1000.15,0.0
1577983296.9504757,18.73,999.9,2.5,20.0,999.23,0.0,19.55,1000.14,0.0
1577983356.987569,18.75,999.88,2.5,20.0,999.22,0.0,19.54,1000.1,0.0
1577983416.9636633,18.75,999.84,2.5,20.01,999.19,0.0,19.54,1000.1,0.0
1577983476.94087,18.75,999.81,3.33,20.01,999.19,0.0,19.54,1000.08,0.0
1577983536.9636307,18.76,999.81,2.5,20.0,999.2,0.0,19.54,1000.08,0.0
1577983596.9557261,18.75,999.8,2.5,20.0,999.2,0.0,19.53,1000.05,0.0
1577983656.9495301,18.75,999.8,2.5,19.99,999.2,0.0,19.53,1000.05,0.0
1577983716.9503329,18.74,999.81,2.5,19.99,999.19,0.0,19.53,1000.04,0.0
1577983776.9426682,18.75,999.79,2.5,19.98,999.19,0.0,19.51,1000.05,0.0
1577983836.944133,18.74,999.8,2.5,19.98,999.18,0.0,19.51,1000.06,0.0
1577983896.9141912,18.73,999.8,3.33,19.98,999.17,0.0,19.51,1000.04,0.0
1577983956.921669,18.73,999.78,2.5,19.98,999.16,0.0,19.51,1000.03,0.0
1577984016.9187315,18.77,999.76,2.5,19.96,999.15,0.0,19.51,1000.02,0.0
1577984076.929336,18.77,999.76,3.33,19.95,999.14,0.0,19.5,999.99,0.0
1577984136.9258738,18.76,999.76,2.5,19.95,999.13,0.0,19.5,1000.0,0.0
1577984196.9221914,18.75,999.75,2.5,19.95,999.13,0.0,19.51,999.97,0.0
1577984256.9085956,18.73,999.74,2.5,19.95,999.12,0.0,19.52,999.94,0.0
1577984316.9045222,18.72,999.72,3.33,19.96,999.11,0.0,19.51,999.94,0.0
1577984376.9028993,18.73,999.73,2.5,19.95,999.09,0.0,19.5,999.94,0.0
1577984436.9029167,18.76,999.73,2.5,19.93,999.1,0.0,19.5,999.94,0.0
1577984496.898365,18.77,999.73,2.5,19.92,999.09,0.0,19.5,999.95,0.0
1577984556.9026704,18.73,999.73,2.5,19.92,999.1,0.0,19.49,999.95,0.0
1577984616.8648274,18.73,999.72,2.5,19.92,999.09,0.0,19.49,999.94,0.0
1577984676.8861558,18.73,999.72,2.5,19.93,999.08,0.0,19.49,999.94,0.0
1577984736.8784714,18.74,999.72,2.5,19.92,999.08,0.0,19.48,999.96,0.0
1577984796.877899,18.75,999.71,2.5,19.92,999.08,0.0,19.47,999.96,0.0
1577984856.8820157,18.72,999.71,2.5,19.94,999.06,0.0,19.47,999.95,0.0
1577984916.8813,18.72,999.7,2.5,19.94,999.06,0.0,19.47,999.95,0.0
1577984976.8719158,18.72,999.7,2.5,19.93,999.06,0.0,19.48,999.93,0.0
1577985036.874191,18.74,999.71,2.5,19.93,999.06,0.0,19.49,999.93,0.0
1577985096.8616304,18.75,999.71,2.5,19.92,999.07,0.0,19.48,999.95,0.0
1577985156.8532546,18.74,999.72,2.5,19.91,999.07,0.0,19.47,999.96,0.0
1577985216.853732,18.73,999.71,2.5,19.92,999.08,0.0,19.47,999.96,0.0
1577985276.860157,18.74,999.71,2.5,19.93,999.07,0.0,19.47,999.97,0.0
1577985336.829925,18.72,999.71,2.5,19.92,999.06,0.0,19.47,999.96,0.0
1577985396.8534062,18.74,999.69,2.5,19.94,999.06,0.0,19.46,999.96,0.0
1577985456.8497596,18.73,999.69,2.5,19.94,999.05,0.0,19.45,999.95,0.0
1577985516.8192449,18.72,999.69,1.67,19.95,999.05,0.0,19.44,999.93,0.0
1577985576.8681374,18.7,999.67,3.33,19.93,999.02,0.0,19.45,999.92,0.0
1577985636.8257165,18.71,999.66,2.5,19.94,999.02,0.0,19.45,999.92,0.0
1577985696.8365958,18.72,999.65,2.5,19.94,998.99,0.0,19.45,999.91,0.0
1577985756.8322387,18.72,999.64,2.5,19.94,999.0,0.0,19.45,999.87,0.0
1577985816.8302066,18.71,999.64,2.5,19.94,999.0,0.0,19.44,999.86,0.0
1577985876.8004081,18.7,999.63,2.5,19.93,998.99,0.0,19.45,999.87,0.0
1577985936.8395147,18.72,999.63,2.5,19.92,998.99,0.0,19.46,999.86,0.0
1577985996.7944207,18.72,999.62,2.5,19.92,998.99,0.0,19.46,999.86,0.0
1577986116.813716,18.7,999.65,2.5,19.91,998.99,0.0,19.44,999.85,0.0
1577986176.8062732,18.7,999.65,2.5,19.92,999.0,0.0,19.44,999.85,0.0
1577986236.7707431,18.71,999.66,2.5,19.92,999.01,0.0,19.44,999.86,0.0
1577986296.8274405,18.7,999.65,2.5,19.93,999.01,0.0,19.43,999.89,0.0
1577986356.8000546,18.7,999.65,2.5,19.93,999.02,0.0,19.43,999.89,0.0
1577986416.7962697,18.68,999.65,2.5,19.94,999.01,0.0,19.43,999.88,0.0
1577986476.7937117,18.68,999.65,3.33,19.95,999.0,0.0,19.43,999.88,0.0
1577986536.7856987,18.7,999.65,1.67,19.97,999.0,0.0,19.44,999.87,0.0
1577986596.785686,18.71,999.64,1.67,19.97,999.0,0.0,19.45,999.89,0.0
1577986656.7827964,18.72,999.63,1.67,19.98,999.01,0.0,19.46,999.87,0.0
1577986716.7705092,18.71,999.63,2.5,19.98,999.01,0.0,19.46,999.87,0.0
1577986776.7758436,18.7,999.65,2.5,19.99,999.0,0.0,19.45,999.88,0.0
1577986836.7729094,18.7,999.65,3.33,19.98,999.01,0.0,19.44,999.87,0.0
1577986896.7627916,18.69,999.65,2.5,19.97,999.0,0.0,19.43,999.87,0.0
1577986956.764992,18.71,999.64,2.5,19.96,999.0,0.0,19.43,999.88,0.0
1577987016.7627335,18.7,999.64,2.5,19.96,998.99,0.0,19.42,999.89,0.0
1577987076.7575953,18.7,999.62,3.33,19.96,998.98,0.0,19.42,999.87,0.0
1577987136.7550714,18.71,999.6,2.5,19.97,998.98,0.0,19.43,999.85,0.0
1577987196.7504776,18.72,999.6,2.5,19.97,998.98,0.0,19.43,999.84,0.0
1577987256.740421,18.72,999.6,3.33,19.97,998.96,0.0,19.43,999.82,0.0
1577987316.7410173,18.71,999.59,2.5,19.98,998.96,0.0,19.42,999.82,0.0
1577987376.7303019,18.7,999.58,1.67,19.98,998.96,0.0,19.42,999.81,0.0
1577987436.724445,18.7,999.57,1.67,19.98,998.94,0.0,19.41,999.81,0.0
1577987496.7333124,18.71,999.57,2.5,19.97,998.94,0.0,19.41,999.81,0.0
1577987556.697994,18.72,999.55,2.5,19.96,998.94,0.0,19.41,999.79,0.0
1577987616.7425961,18.7,999.53,2.5,19.96,998.92,0.0,19.41,999.76,0.0
1577987676.7249923,18.69,999.53,2.5,19.97,998.92,0.0,19.41,999.76,0.0
1577987736.6916668,18.68,999.53,2.5,19.98,998.89,0.0,19.39,999.76,0.0
1577987796.744464,18.7,999.53,2.5,19.97,998.89,0.0,19.38,999.77,0.0
1577987856.6896029,18.68,999.52,2.5,19.97,998.88,0.0,19.38,999.77,0.0
1577987916.7227497,18.68,999.54,2.5,19.98,998.88,0.0,19.36,999.79,0.0
1577987976.6955907,18.69,999.54,3.33,19.98,998.89,0.0,19.36,999.79,0.0
1577988036.6679971,18.67,999.54,2.5,19.97,998.9,0.0,19.37,999.76,0.0
1577988096.6902068,18.65,999.54,2.5,19.95,998.89,0.0,19.38,999.73,0.0
1577988156.685979,18.66,999.52,2.5,19.95,998.89,0.0,19.38,999.72,0.0
1577988216.6899388,18.69,999.5,2.5,19.96,998.88,0.0,19.4,999.71,0.0
1577988276.6846037,18.7,999.49,2.5,19.94,998.86,0.0,19.4,999.69,0.0
1577988336.6790633,18.68,999.48,2.5,19.95,998.84,0.0,19.4,999.68,0.0
1577988396.672531,18.68,999.46,2.5,19.96,998.83,0.0,19.39,999.67,0.0
1577988456.6787071,18.68,999.43,2.5,19.97,998.81,0.0,19.39,999.65,0.0
1577988516.6751366,18.68,999.43,3.33,19.96,998.78,0.0,19.39,999.64,0.0
1577988576.6723616,18.68,999.43,2.5,19.96,998.78,0.0,19.39,999.63,0.0
1577988636.6411512,18.67,999.44,3.33,19.95,998.78,0.0,19.38,999.63,0.0
1577988696.688615,18.67,999.44,2.5,19.93,998.76,0.0,19.36,999.64,0.0
1577988756.6530964,18.68,999.42,2.5,19.92,998.77,0.0,19.36,999.64,0.0
1577988816.6338937,18.68,999.42,2.5,19.91,998.76,0.0,19.36,999.62,0.0
1577988876.6620781,18.67,999.41,1.67,19.91,998.75,0.0,19.36,999.62,0.0
1577988936.6145833,18.67,999.4,3.33,19.91,998.75,0.0,19.38,999.61,0.0
1577988996.6425662,18.66,999.4,3.33,19.89,998.75,0.0,19.38,999.6,0.0
1577989056.6329832,18.71,999.4,3.33,19.88,998.75,0.0,19.37,999.6,0.0
1577989116.6138754,18.74,999.38,1.67,19.87,998.74,0.0,19.36,999.59,0.0
1577989176.6524713,18.73,999.38,2.5,19.84,998.72,0.0,19.38,999.59,0.0
1577989236.5988708,18.78,999.35,3.33,19.84,998.73,0.0,19.38,999.59,0.0
1577989296.6498506,18.76,999.36,3.33,19.84,998.72,0.0,19.33,999.6,0.0
1577989356.6006215,18.76,999.35,3.33,19.8,998.7,0.0,19.33,999.6,0.0
1577989416.6517465,18.78,999.35,2.5,19.79,998.72,0.0,19.3,999.59,0.0
1577989476.5966487,18.84,999.35,3.33,19.8,998.73,0.0,19.3,999.59,0.0
1577989536.6424847,18.83,999.35,3.33,19.81,998.73,0.0,19.27,999.64,0.0
1577989596.6161485,18.82,999.34,3.33,19.82,998.75,0.0,19.27,999.64,0.0
1577989656.6120772,18.85,999.35,3.33,19.85,998.74,0.0,19.24,999.66,0.0
1577989716.6087546,18.86,999.35,2.5,19.86,998.74,0.0,19.23,999.65,0.0
1577989776.5908277,18.91,999.35,3.33,19.87,998.74,0.0,19.21,999.66,0.0
1577989836.601931,18.95,999.35,3.33,19.89,998.74,0.0,19.21,999.66,0.0
1577989896.5734062,18.95,999.35,3.33,19.89,998.75,0.0,19.2,999.66,0.0
1577989956.617888,19.03,999.36,3.33,19.89,998.75,0.0,19.2,999.69,0.0
1577990016.5915954,19.07,999.34,3.33,19.9,998.74,0.0,19.2,999.69,0.0
1577990076.5890284,19.12,999.3,1.67,19.92,998.74,0.0,19.2,999.67,0.0
1577990136.579667,19.17,999.29,2.5,19.95,998.73,0.0,19.2,999.65,0.0
1577990196.5814114,19.28,999.27,3.33,19.97,998.72,0.0,19.19,999.64,0.0
1577990256.5417895,19.4,999.25,3.33,19.98,998.7,0.0,19.2,999.62,0.0
1577990316.5982609,19.49,999.24,1.67,19.99,998.68,0.0,19.21,999.59,0.0
1577990376.5718687,19.57,999.23,3.33,20.0,998.67,0.0,19.21,999.59,0.0
1577990436.5698783,19.67,999.22,3.33,20.02,998.65,0.0,19.2,999.58,0.0
1577990496.5412953,19.73,999.18,3.33,20.04,998.62,0.0,19.21,999.57,0.0
1577990556.5884814,19.8,999.17,3.33,20.05,998.62,0.0,19.23,999.49,0.0
1577990616.5600758,19.85,999.16,3.33,20.07,998.61,0.0,19.23,999.49,0.0
1577990676.5236282,19.95,999.15,2.5,20.06,998.6,0.0,19.24,999.47,0.0
1577990736.5532398,20.03,999.13,3.33,20.05,998.6,0.0,19.25,999.46,0.0
1577990796.5392442,20.11,999.11,3.33,20.05,998.6,0.0,19.26,999.45,0.0
1577990856.5342424,20.19,999.1,3.33,20.05,998.57,0.0,19.26,999.43,0.0
1577990916.544281,20.25,999.08,3.33,20.06,998.55,0.0,19.26,999.41,0.0
1577990976.5071156,20.32,999.06,3.33,20.06,998.54,0.0,19.25,999.41,0.0
1577991036.5514135,20.37,999.03,2.5,20.09,998.53,0.0,19.25,999.4,0.0
1577991096.5377731,20.44,999.04,2.5,20.11,998.51,0.0,19.25,999.4,0.0
1577991156.5220795,20.51,999.03,2.5,20.12,998.51,0.0,19.25,999.38,0.0
1577991216.5005646,20.57,999.01,3.33,20.13,998.5,0.0,19.25,999.37,0.0
1577991276.552979,20.62,999.02,3.33,20.12,998.48,0.0,19.28,999.36,0.0
1577991336.501584,20.68,998.99,3.33,20.12,998.46,0.0,19.28,999.36,0.0
1577991396.5466385,20.74,998.99,3.33,20.13,998.45,0.0,19.27,999.34,0.0
1577991456.5075433,20.78,998.98,3.33,20.15,998.43,0.0,19.27,999.34,0.0
1577991516.515622,20.84,998.97,1.67,20.17,998.43,0.0,19.27,999.33,0.0
1577991576.4880025,20.86,998.95,1.67,20.16,998.41,0.0,19.27,999.32,0.0
1577991636.5385187,20.92,998.93,1.67,20.16,998.4,0.0,19.3,999.3,0.0
1577991696.5104468,20.98,998.9,3.33,20.14,998.38,0.0,19.3,999.3,0.0
1577991756.5061848,21.03,998.89,2.5,20.15,998.39,0.0,19.31,999.29,0.0
1577991816.5039878,21.07,998.89,2.5,20.16,998.38,0.0,19.3,999.3,0.0
1577991876.501487,21.12,998.89,3.33,20.17,998.38,0.0,19.29,999.29,0.0
1577991936.4985037,21.17,998.87,3.33,20.17,998.38,0.0,19.29,999.27,0.0
1577991996.4905846,21.2,998.86,3.33,20.16,998.36,0.0,19.29,999.27,0.0
1577992056.4789538,21.24,998.84,3.33,20.18,998.36,0.0,19.3,999.26,0.0
1577992116.4646416,21.28,998.83,3.33,20.2,998.35,0.0,19.3,999.25,0.0
1577992176.5113082,21.32,998.82,3.33,20.2,998.35,0.0,19.3,999.22,0.0
1577992236.4862165,21.36,998.82,3.33,20.19,998.34,0.0,19.3,999.22,0.0
1577992296.457581,21.4,998.8,3.33,20.19,998.34,0.0,19.3,999.23,0.0
1577992356.506151,21.43,998.79,2.5,20.2,998.33,0.0,19.31,999.21,0.0
1577992416.4521265,21.46,998.78,1.67,20.2,998.31,0.0,19.31,999.21,0.0
1577992476.5092895,21.49,998.77,1.67,20.21,998.3,0.0,19.31,999.2,0.0
1577992536.4756768,21.53,998.75,1.67,20.23,998.3,0.0,19.31,999.19,0.0
1577992596.4732127,21.57,998.73,1.67,20.23,998.29,0.0,19.32,999.18,0.0
1577992656.4702356,21.6,998.71,1.67,20.23,998.28,0.0,19.33,999.17,0.0
1577992716.4680712,21.63,998.71,2.5,20.24,998.27,0.0,19.32,999.17,0.0
1577992776.4623473,21.64,998.71,3.33,20.24,998.26,0.0,19.32,999.17,0.0
1577992836.4644625,21.64,998.7,3.33,20.24,998.25,0.0,19.32,999.14,0.0
1577992896.4627619,21.66,998.7,3.33,20.23,998.24,0.0,19.34,999.13,0.0
1577992956.4256065,21.67,998.69,3.33,20.23,998.24,0.0,19.35,999.13,0.0
1577993016.4796164,21.7,998.69,3.33,20.22,998.24,0.0,19.35,999.13,0.0
1577993076.4257717,21.71,998.69,3.33,20.21,998.24,0.0,19.35,999.13,0.0
1577993136.45243,21.72,998.69,3.33,20.21,998.22,0.0,19.35,999.13,0.0
1577993196.4185972,21.73,998.68,2.5,20.21,998.22,0.0,19.35,999.13,0.0
1577993256.4610455,21.73,998.69,2.5,20.21,998.22,0.0,19.35,999.1,0.0
1577993316.4355407,21.75,998.67,2.5,20.21,998.2,0.0,19.35,999.1,0.0
1577993376.4250126,21.76,998.65,3.33,20.2,998.19,0.0,19.34,999.09,0.0
1577993436.4277313,21.77,998.64,3.33,20.21,998.19,0.0,19.33,999.08,0.0
1577993496.4316373,21.78,998.64,3.33,20.21,998.19,0.0,19.32,999.08,0.0
1577993556.4055243,21.79,998.64,1.67,20.2,998.19,0.0,19.32,999.07,0.0
1577993616.4546256,21.78,998.66,1.67,20.19,998.19,0.0,19.32,999.07,0.0
1577993676.424881,21.78,998.63,3.33,20.18,998.17,0.0,19.32,999.07,0.0
1577993736.4102862,21.79,998.62,1.67,20.18,998.16,0.0,19.33,999.07,0.0
1577993796.4222622,21.78,998.61,1.67,20.16,998.14,0.0,19.34,999.06,0.0
1577993856.418122,21.8,998.59,1.67,20.16,998.13,0.0,19.33,999.05,0.0
1577993916.4166222,21.79,998.58,1.67,20.15,998.11,0.0,19.32,999.03,0.0
1577993976.412849,21.78,998.58,2.5,20.14,998.1,0.0,19.32,999.02,0.0
1577994036.385798,21.79,998.57,3.33,20.14,998.09,0.0,19.32,999.01,0.0
1577994096.4325435,21.75,998.57,3.33,20.13,998.07,0.0,19.31,999.0,0.0
1577994156.4063528,21.74,998.55,3.33,20.13,998.05,0.0,19.31,999.0,0.0
1577994216.3784554,21.75,998.52,3.33,20.12,998.05,0.0,19.3,998.98,0.0
1577994276.4280832,21.73,998.5,2.5,20.12,998.03,0.0,19.3,998.94,0.0
1577994336.400492,21.74,998.48,3.33,20.12,998.01,0.0,19.3,998.94,0.0
1577994396.3722632,21.76,998.48,3.33,20.13,998.01,0.0,19.3,998.92,0.0
1577994516.392334,21.67,998.47,3.33,20.11,998.01,0.0,19.29,998.92,0.0
1577994576.3643003,21.67,998.47,2.5,20.12,998.0,0.0,19.28,998.92,0.0
1577994636.412993,21.64,998.46,2.5,20.12,997.98,0.0,19.28,998.91,0.0
1577994696.359749,21.57,998.46,1.67,20.12,997.97,0.0,19.28,998.91,0.0
1577994756.4064698,21.52,998.45,1.67,20.13,997.98,0.0,19.29,998.87,0.0
1577994816.3546605,21.48,998.44,1.67,20.16,997.99,0.0,19.29,998.87,0.0
1577994876.4003701,21.47,998.42,1.67,20.17,997.98,0.0,19.27,998.86,0.0
1577994936.3747177,21.44,998.42,1.67,20.15,997.98,0.0,19.27,998.86,0.0
1577994996.3727005,21.41,998.43,1.67,20.14,997.98,0.0,19.27,998.86,0.0
1577995056.3691118,21.4,998.44,24.17,20.13,997.99,0.0,19.27,998.88,0.0
1577995116.36729,21.4,998.43,23.33,20.11,997.98,0.0,19.26,998.89,0.0
1577995176.3649523,21.37,998.44,23.33,20.11,997.99,0.0,19.27,998.89,0.83
1577995236.3613987,21.34,998.46,23.33,20.12,998.0,0.0,19.26,998.91,0.0
1577995296.3591838,21.3,998.47,23.33,20.13,998.01,0.0,19.26,998.91,0.0
1577995356.3310983,21.28,998.49,23.33,20.14,998.03,0.0,19.27,998.92,0.0
1577995416.35724,21.26,998.5,22.5,20.16,998.04,0.0,19.26,998.92,0.0
1577995476.3506691,21.24,998.49,22.5,20.16,998.04,0.0,19.26,998.94,0.83
1577995536.3478093,21.22,998.49,22.5,20.11,998.02,0.0,19.26,998.94,0.0
1577995596.3451707,21.19,998.49,21.67,20.1,998.01,0.0,19.25,998.94,0.0
1577995656.3424022,21.18,998.48,21.67,20.1,998.02,0.0,19.24,998.94,0.83
1577995716.3137012,21.18,998.46,22.5,20.1,998.01,0.0,19.25,998.94,0.83
1577995776.3370605,21.16,998.45,21.67,20.1,997.99,0.0,19.25,998.92,0.0
1577995836.3080962,21.14,998.44,21.67,20.1,997.99,0.0,19.26,998.9,0.83
1577995896.3565214,21.12,998.44,21.67,20.07,997.97,0.0,19.23,998.87,0.0
1577995956.330824,21.09,998.46,21.67,20.08,997.95,0.0,19.23,998.87,0.0
1577996016.328964,21.07,998.44,21.67,20.1,997.96,0.0,19.24,998.87,0.83
1577996076.327011,21.11,998.43,21.67,20.09,997.95,0.0,19.24,998.88,0.0
1577996136.2980006,21.11,998.43,21.67,20.09,997.94,0.0,19.24,998.87,0.0
1577996196.3469322,21.09,998.44,21.67,20.09,997.94,0.0,19.24,998.85,0.83
1577996256.2923281,21.07,998.43,21.67,20.09,997.94,0.0,19.24,998.85,0.83
1577996316.3421762,21.08,998.42,21.67,20.1,997.93,0.0,19.23,998.85,0.0
1577996376.313791,21.04,998.43,20.83,20.08,997.93,0.0,19.23,998.85,0.0
1577996436.3096814,21.02,998.42,21.67,20.05,997.94,0.0,19.24,998.84,0.0
1577996496.3073938,21.03,998.42,21.67,20.05,997.93,0.0,19.23,998.85,0.83
1577996556.304957,21.01,998.41,22.5,20.06,997.92,0.0,19.22,998.85,0.83
1577996616.2763648,21.0,998.39,21.67,20.05,997.9,0.0,19.21,998.83,0.0
1577996676.3258092,21.01,998.38,20.83,20.05,997.9,0.0,19.21,998.82,0.0
